Tweet Datetime,Tweet Id,Twitter Name,Twitter @ Name,Twitter User Bio,Twitter User Followers,Twitter User Total Tweets,Tweet Text,Location,Retweets,Favorites,Language,Source
8/31/2021 16:04,1.43274E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @PGHArtsCouncil: The Pittsburgh arts community has been working hard to ensure its safe return to in-person events. 

Help us Restart th…",,4,0,en,Twitter Web App
8/30/2021 18:46,1.43241E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @PghZoo: Looking for the perfect family night or date night? The Asian Lantern Festival is in full swing now - October 30 on select nigh…,,27,0,en,Twitter for iPhone
8/30/2021 16:19,1.43238E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Celebrate Labor Day Weekend in Pittsburgh at the annual @heinzfield Kick-off &amp; Rib Festival, Sept. 2-6! ?????? This free event will feature a number of national rib vendors, fun games, music &amp; more! #LovePGH

Get more info here ?? https://t.co/sNQJ66LJRc 

??pittsburghisrad https://t.co/y83oSUqynD",,0,3,en,Twitter Web App
8/30/2021 16:17,1.43238E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @DowntownPitt: Next weekend, head to Market Square for the Pittsburgh Soul Food Festival. Enjoy food vendors from across Western PA sell…",,6,0,en,Twitter Web App
8/29/2021 15:45,1.43201E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Just a few hours left to win an Only in Pittsburgh getaway to see Chaka Khan at the Pittsburgh International Jazz Festival by Citizens Bank &amp; the @AWC_Pittsburgh! ????

?Enter?
1?? Follow our page
2??Retweet this &amp; tag who you would bring!

Giveaway ends today at 11:59pm EST. https://t.co/xhJuDkm2uM",,1,2,en,Twitter Web App
8/28/2021 16:34,1.43166E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Win 2 tickets to see Grammy Award winning Chaka Khan at the Pittsburgh International Jazz Festival presented by Citizens Bank &amp; the @AWC_Pittsburgh! ????

?How to enter ?
1?? Follow our page
2??Retweet this &amp; tag a friend! 

Giveaway ends on Aug. 29 at 11:59pm EST. #LovePGH https://t.co/NSvsQWhSsh",,2,1,en,Twitter Web App
8/27/2021 16:39,1.4313E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Looking for a fun challenge? Download the FREE ultimate Pittsburgh arts &amp; culture experience pass &amp; work your way through a variety of unique, Only in Pittsburgh attractions. Download your free Pittsburgh a la cARTe pass today! ??????? #LovePGH

https://t.co/IH8k6ZIefS",,0,2,en,Twitter Web App
8/27/2021 13:44,1.43125E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,.@WigleWhiskey has been nominated for Best Craft Whiskey Distillery in USA Today @10Best Readers’ Choice Awards! ???? Vote for this Only in #Pittsburgh gem before voting ends on Sept. 13. ?? https://t.co/SUSpFejmj7 #LovePGH https://t.co/mPY6EEw5an,,4,21,en,Twitter Web App
8/26/2021 18:23,1.43096E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"The Pittsburgh International Jazz Festival returns Sept. 17-19 &amp; we are giving away 2 tickets to see Chaka Khan &amp; more! ?????

??How to enter??
1??Follow our page
2??Retweet &amp; tag who you would bring!

Giveaway ends Aug. 29 at 11:59pm EST. Terms &amp; conditions??https://t.co/PXCkn9edZZ https://t.co/KfFKQZ0sKE",,2,11,en,Twitter Web App
8/26/2021 16:41,1.43093E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @BeersoftheBurgh: The Traveling Beer Market is coming to McKees Rocks tomorrow! We have a great line up of breweries that will be sellin…,,5,0,en,Twitter for iPhone
8/26/2021 16:41,1.43093E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @doorsopenpgh: Do you love Pittsburgh as much as we do? Consider volunteering for our Annual Event on Saturday October 2!

Learn more at…",,1,0,en,Twitter for iPhone
8/26/2021 16:40,1.43093E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @National_Aviary: Coming this fall! Experience dreamlike, mysterious Forests at the National Aviary! Meet some of the fascinating birds…",,2,0,en,Twitter for iPhone
8/26/2021 16:40,1.43093E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @PghZoo: Have you seen the “mane” event yet at the Asian Lantern Festival? ?? The festival runs now - October 30 on select nights. Share…,,5,0,en,Twitter for iPhone
8/26/2021 16:40,1.43093E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @DowntownPitt: Labor Day is just around the corner! Check out @vstpgh's guide to fun things to do in the neighborhood during your long w…,,2,0,en,Twitter for iPhone
8/26/2021 14:00,1.43089E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Happy #NationalDogDay! ???? Pack your bags and pup for a fun pet-friendly adventure in #Pittsburgh. ?? Get travel tips for you and your furry friend here ?? https://t.co/Hs9mpkXZrC #LovePGH  

?? santiagothesato on Instagram https://t.co/gHVSqcwLV9",,2,16,en,Twitter Web App
8/26/2021 12:39,1.43087E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @CulturalTrust: ICYMI: The Gallery Crawl in the Cultural District is back in person for the first time in 20 months! Join us on Fri, Sep…",,11,0,en,Twitter for iPhone
8/26/2021 12:39,1.43087E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @CarnegieMembers: What would it be like to be an astronaut? 

Visit SpacePlace at @CarnegieSciCtr to explore a two-story replica of the…",,2,0,en,Twitter for iPhone
8/25/2021 20:39,1.43063E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Make the most of the remaining summer days with fun events happening in #Pittsburgh! ?? Check out our weekly calendar filled with live music, arts, cocktails and more. #LovePGH

https://t.co/xICskXUN5T",,0,2,en,Twitter Web App
8/25/2021 11:26,1.43049E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @FourOneTwoPhoto: Good morning #PittsburghPA https://t.co/L66fwEyYJd,,9,0,en,Twitter for iPhone
8/24/2021 21:48,1.43029E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @ACE_Fitzgerald: A beautiful afternoon to join @vstpgh, @prlaorg, @PghWorkforce, @DowntownPitt and the Greater Pittsburgh Hotel Associat…",,1,0,en,Twitter for iPhone
8/24/2021 21:48,1.43029E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @TheNextPGH: Mayor @billpeduto was proud to join @ACE_Fitzgerald at this event. 

The Mayor &amp; County Executive issued Proclamations reco…",,4,0,en,Twitter for iPhone
8/24/2021 19:56,1.43026E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Today we honored our local hospitality community at Allegheny Overlook Park for the first-ever Pittsburgh Hospitality Workforce Celebration Day event! Thanks for all who joined, &amp; of course, a BIG thank you to our entire Pittsburgh hospitality community! ?? #LovePGHospitality https://t.co/AmRKqPI65o",Brew Gentlemen | Allegheny Overlook,5,25,en,Twitter for iPhone
8/24/2021 15:29,1.43019E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @CarnegieMNH: On the first Pittsburgh Hospitality Workforce Celebration Day, we express our sincere gratitude to hospitality workers rig…",,2,0,en,Twitter for iPhone
8/24/2021 15:28,1.43019E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @DowntownPitt: Today is Pittsburgh Hospitality Workforce Celebration Day! 

Whether it be with a personal thank you, a simple smile, or…",,2,0,en,Twitter for iPhone
8/24/2021 15:28,1.43019E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @PghZoo: It’s a generation celebration! ?? On September 12, all grandparents accompanied by a grandchild will receive free Zoo admission.…",,7,0,en,Twitter for iPhone
8/24/2021 13:53,1.43017E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Happy Pittsburgh Hospitality Workforce Celebration Day! ?? We are honored to celebrate the Pittsburgh hospitality community who create memorable experiences for visitors every day. #LovePGHospitality 

Looking for a career in the hospitality industry? ?? https://t.co/mOV0oAip5Z https://t.co/cxajKVDsXq",,1,2,en,Twitter for iPhone
8/24/2021 12:21,1.43014E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @CarnegieMembers: Join @TheWarholMuseum on August 27 from 6–10 p.m. for BOOM x Basquiat, an evening of film, music, and visual art explo…",,8,0,en,Twitter Web App
8/23/2021 23:28,1.42995E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Pittsburgh is often recognized as a welcoming, friendly destination &amp; that starts with our incredible hospitality workers. Celebrate Abdullah &amp; local hospitality workers tomorrow for Pittsburgh Hospitality Workforce Celebration Day!?? #LovePGHospitality

??https://t.co/mOV0oAip5Z https://t.co/HPTq2vMpwA",,3,14,en,Twitter for iPhone
8/23/2021 23:25,1.42995E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @mattressfactory: OUT TODAY: Make your own Luftwerk-inspired light box or color-changing origami with the return of our FREE art kits! A…,,2,0,en,Twitter for iPhone
8/23/2021 20:42,1.42991E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @DowntownPitt: Help us celebrate the local hospitality industry on Tuesday, Aug. 24 with the first-ever Pittsburgh Hospitality Workforce…",,2,0,en,Twitter for iPhone
8/23/2021 15:25,1.42983E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"RT @BOOMConcepts: If you haven't walked past #BOOM and checked out Sophia Fang's artwork ""It’s a Beautiful Day in PGH,"" you need to do so t…",,15,0,en,Twitter for iPhone
8/23/2021 15:18,1.42983E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"We are honored to celebrate John &amp; the Pittsburgh hospitality community tomorrow, Aug. 24 for Pittsburgh Hospitality Workforce Celebration Day! ?? 

Join the celebration &amp; find out more about the incredible local hospitality industry ?? https://t.co/mOV0oAip5Z #LovePGHositality https://t.co/c9d8OcCDSX",,1,5,en,Twitter for iPhone
8/23/2021 15:13,1.42982E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,RT @GatewayClipper: Look what's heading back to the Three Rivers in October! https://t.co/uFQUmNLOG9 https://t.co/DDWwQCTkoY,,2,0,en,Twitter for iPhone
8/22/2021 22:55,1.42958E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Find lasting career opportunities in the Pittsburgh hospitality industry. Join us in celebrating Jayra’s dedication to the industry &amp; the Pittsburgh hospitality community on Aug. 24 for Pittsburgh Hospitality Workforce Celebration Day!

??https://t.co/mOV0oAip5Z #LovePGHositality https://t.co/2XLUzVwKFO",,1,3,en,Twitter for iPhone
8/21/2021 14:14,1.42908E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Celebrate Black artists, arts &amp; craft beer at the award-winning @barrelandflow, Sept. 10-12 at Southside Works! ?? Enjoy eclectic, creative &amp; empowering events at this Only in Pittsburgh experience. #LovePGH 

Get your tickets here! ?? https://t.co/hUVpZfB6J5",,5,16,en,Twitter for iPhone
8/20/2021 18:50,1.42879E+18,Visit Pittsburgh,vstpgh,The official tourism organization representing Allegheny County. Share your Pittsburgh experiences using #LovePGH ????,53243,35812,"Make lasting memories with a career in hospitality, just like Karen! ??
 
Join us in recognizing the amazing folks who make up Pittsburgh’s hospitality community on Aug. 24 for Pittsburgh Hospitality Workforce Celebration! #LovePGHospitality
 
?? https://t.co/mOV0oAip5Z https://t.co/ihIgv6ezfm",,2,4,en,Twitter for iPhone
